property_measurement_id,condition_id,coupon_id,coupon_id_status,condition_key,relative_path,contact_angle_deg,contact_angle_sd_deg,n_contact_angle,contact_angle_value_source,hysteresis_deg,rolloff_angle_deg,pinning_fraction
PROP-f7e80945bf,COND-1c22f74aaa,,not_provided_by_source,900C|PUR|unknown|spray|tape|3|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 3/Tape.xlsx,151.63,1.5759943940096708,5,reported_CA_Stabw,3.7707333516157178,7.0,0.4
PROP-dea2479127,COND-e9e090c3ed,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|4|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 4/Abrasion.xlsx,140.27000000000004,4.1524136407051735,10,reported_CA_Stabw,,9.0,0.6
PROP-ade879d6d6,COND-d9aafb5fac,,not_provided_by_source,900C|PUR|unknown|spray|tape|4|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 4/Tape.xlsx,146.72,3.745986378082258,5,reported_CA_Stabw,,8.0,0.8
PROP-61e1f1fd2e,COND-bde8c97cdc,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|5|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 5/Abrasion.xlsx,134.03499999999997,12.899712879995544,10,reported_CA_Stabw,,10.0,1.0
PROP-44614f6117,COND-eb61063bcd,,not_provided_by_source,900C|PUR|unknown|spray|tape|5|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 5/Tape.xlsx,145.95000000000002,9.67687898644296,5,reported_CA_Stabw,,10.0,1.0
PROP-d1d49f7afd,COND-128e35fdd7,,not_provided_by_source,binder|PUR|unknown|spray|none|na|sprayna,Figure 6/Binder SP_abrasion and tape testing_wetting data/Contact angle hysteresis_roll-off angle_pinning fraction.xlsx,,,0,computed_static_replicates,,5.111111111111111,0.11
PROP-e277fd2938,COND-54f8fda123,,not_provided_by_source,unsintered|PUR|unknown|spray|abrasion|0|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_0_wetting data.xlsx,154.34499999999997,1.8053000267120511,0,reported_CA_Stabw,0.3328235380904346,5.0,0.0
PROP-27e976ecec,COND-5ca5cbd207,,not_provided_by_source,unsintered|PUR|unknown|spray|abrasion|1|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_1_wetting data.xlsx,151.34500000000003,2.3400533304376534,10,reported_CA_Stabw,1.2027125863229629,5.0,0.0
PROP-07b8148dbf,COND-bc8aeb9f36,,not_provided_by_source,unsintered|PUR|unknown|spray|abrasion|2|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_2_wetting data.xlsx,148.08500000000004,1.7881011148949175,10,reported_CA_Stabw,,7.0,0.9
PROP-b7a7e94848,COND-a6b86e862e,,not_provided_by_source,unsintered|PUR|unknown|spray|abrasion|3|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_3_wetting data.xlsx,146.05,1.8862081439050185,10,reported_CA_Stabw,,11.0,1.0
PROP-00ebbb1ad7,COND-61cfaacdbf,,not_provided_by_source,unsintered|PUR|unknown|spray|abrasion|4|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_4_wetting data.xlsx,145.08,1.4661708674394736,10,reported_CA_Stabw,,19.0,1.0
PROP-9ed1d46da2,COND-8d1f7de70c,,not_provided_by_source,unsintered|PUR|unknown|spray|abrasion|5|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_5_wetting data.xlsx,144.29444444444448,1.2992978150314745,10,reported_CA_Stabw,,,1.0
PROP-a065f28e91,COND-e5ead496c6,,not_provided_by_source,unsintered|PUR|unknown|spray|tape|0|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_0_wetting data.xlsx,152.17000000000002,1.2515044585804942,5,reported_CA_Stabw,1.1329184472934533,5.0,0.0
PROP-88d99ae00e,COND-1e8d096144,,not_provided_by_source,unsintered|PUR|unknown|spray|tape|1|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_1_wetting data.xlsx,150.79,1.0170539891745995,5,reported_CA_Stabw,1.491485339506189,8.0,0.3
PROP-9a82967384,COND-0b63a03cc3,,not_provided_by_source,unsintered|PUR|unknown|spray|tape|2|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_2_wetting data.xlsx,143.62,4.841322460107595,5,reported_CA_Stabw,,9.0,1.0
PROP-aedb641ed8,COND-4c44ef94a3,,not_provided_by_source,unsintered|PUR|unknown|spray|tape|3|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_3_wetting data.xlsx,140.81,10.347874177566464,5,reported_CA_Stabw,,13.0,1.0
PROP-0280e1481e,COND-2e7b0569cd,,not_provided_by_source,unsintered|PUR|unknown|spray|tape|4|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_4_wetting data.xlsx,140.52000000000004,9.24721940446788,5,reported_CA_Stabw,,18.0,1.0
PROP-da7644cea1,COND-35893b5480,,not_provided_by_source,unsintered|PUR|unknown|spray|tape|5|sprayna,Figure 6/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_5_wetting data.xlsx,142.17,5.434279598433918,5,reported_CA_Stabw,,,1.0
PROP-4fcc31a46a,COND-c633d60758,,not_provided_by_source,base|unknown|unknown|dip|none|na|sprayna,Supplementary Figure S4/Contact angle_ hysteresis_roll-off angle_Dip coating.xlsx,153.45999999999998,0.8191183766730481,5,reported_CA_Stabw,2.079733893557413,5.0,
PROP-11bc6f899b,COND-5c33bae2e0,,not_provided_by_source,base|PUR|sieved|spray|none|na|sprayna,Supplementary Figure S7/Sieved SP contact angle and pinning fraction_PUR.xlsx,150.04000000000002,0.8378926809162289,5,reported_CA_Stabw,,,1.0
PROP-685997e0e5,COND-898124971f,,not_provided_by_source,base|PUR|unsieved|spray|none|na|sprayna,Supplementary Figure S7/Unsieved SP contact angle_hysteresis_ pinning fraction_PUR.xlsx,153.14999999999998,0.7598469541909326,5,reported_CA_Stabw,0.9322278062943118,5.0,0.0
